,nSessions,nTrials,pC,p1Min,p1Max,minOddChange,minRunLength,maxRunLength,applyMinForLastRunLength,sessionIndex,trialIndex,p1,didP1Change,outcome
99042,150,1000,0.005,0,1,4,6,250,False,99,42,0.9964506969010484,False,1
99043,150,1000,0.005,0,1,4,6,250,False,99,43,0.9964506969010484,False,1
99044,150,1000,0.005,0,1,4,6,250,False,99,44,0.9964506969010484,False,1
99045,150,1000,0.005,0,1,4,6,250,False,99,45,0.9964506969010484,False,1
99046,150,1000,0.005,0,1,4,6,250,False,99,46,0.9964506969010484,False,1
99047,150,1000,0.005,0,1,4,6,250,False,99,47,0.9964506969010484,False,1
99048,150,1000,0.005,0,1,4,6,250,False,99,48,0.9964506969010484,False,1
99049,150,1000,0.005,0,1,4,6,250,False,99,49,0.9964506969010484,False,1
99050,150,1000,0.005,0,1,4,6,250,False,99,50,0.9964506969010484,False,1
99051,150,1000,0.005,0,1,4,6,250,False,99,51,0.9964506969010484,False,1
99052,150,1000,0.005,0,1,4,6,250,False,99,52,0.9964506969010484,False,1
99053,150,1000,0.005,0,1,4,6,250,False,99,53,0.9964506969010484,False,1
99054,150,1000,0.005,0,1,4,6,250,False,99,54,0.9964506969010484,False,1
99055,150,1000,0.005,0,1,4,6,250,False,99,55,0.9964506969010484,False,1
99056,150,1000,0.005,0,1,4,6,250,False,99,56,0.9964506969010484,False,1
99057,150,1000,0.005,0,1,4,6,250,False,99,57,0.9964506969010484,False,1
99058,150,1000,0.005,0,1,4,6,250,False,99,58,0.9964506969010484,False,1
99059,150,1000,0.005,0,1,4,6,250,False,99,59,0.9964506969010484,False,1
99060,150,1000,0.005,0,1,4,6,250,False,99,60,0.9964506969010484,False,1
99061,150,1000,0.005,0,1,4,6,250,False,99,61,0.9964506969010484,False,1
99062,150,1000,0.005,0,1,4,6,250,False,99,62,0.9964506969010484,False,1
99063,150,1000,0.005,0,1,4,6,250,False,99,63,0.9964506969010484,False,1
99064,150,1000,0.005,0,1,4,6,250,False,99,64,0.9964506969010484,False,1
99065,150,1000,0.005,0,1,4,6,250,False,99,65,0.9964506969010484,False,1
99066,150,1000,0.005,0,1,4,6,250,False,99,66,0.9964506969010484,False,1
99067,150,1000,0.005,0,1,4,6,250,False,99,67,0.9964506969010484,False,1
99068,150,1000,0.005,0,1,4,6,250,False,99,68,0.9964506969010484,False,1
99069,150,1000,0.005,0,1,4,6,250,False,99,69,0.9964506969010484,False,1
99070,150,1000,0.005,0,1,4,6,250,False,99,70,0.9964506969010484,False,1
99071,150,1000,0.005,0,1,4,6,250,False,99,71,0.9964506969010484,False,1
99072,150,1000,0.005,0,1,4,6,250,False,99,72,0.9964506969010484,False,1
99073,150,1000,0.005,0,1,4,6,250,False,99,73,0.9964506969010484,False,1
99074,150,1000,0.005,0,1,4,6,250,False,99,74,0.9964506969010484,False,1
99075,150,1000,0.005,0,1,4,6,250,False,99,75,0.9964506969010484,False,1
99076,150,1000,0.005,0,1,4,6,250,False,99,76,0.9964506969010484,False,1
99077,150,1000,0.005,0,1,4,6,250,False,99,77,0.9964506969010484,False,1
99078,150,1000,0.005,0,1,4,6,250,False,99,78,0.9964506969010484,False,1
99079,150,1000,0.005,0,1,4,6,250,False,99,79,0.9964506969010484,False,1
99080,150,1000,0.005,0,1,4,6,250,False,99,80,0.9964506969010484,False,1
99081,150,1000,0.005,0,1,4,6,250,False,99,81,0.9964506969010484,False,1
99082,150,1000,0.005,0,1,4,6,250,False,99,82,0.9964506969010484,False,1
99083,150,1000,0.005,0,1,4,6,250,False,99,83,0.9964506969010484,False,1
99084,150,1000,0.005,0,1,4,6,250,False,99,84,0.9964506969010484,False,1
99085,150,1000,0.005,0,1,4,6,250,False,99,85,0.9964506969010484,False,1
99086,150,1000,0.005,0,1,4,6,250,False,99,86,0.9964506969010484,False,1
99087,150,1000,0.005,0,1,4,6,250,False,99,87,0.9964506969010484,False,1
99088,150,1000,0.005,0,1,4,6,250,False,99,88,0.9964506969010484,False,1
99089,150,1000,0.005,0,1,4,6,250,False,99,89,0.9964506969010484,False,1
99090,150,1000,0.005,0,1,4,6,250,False,99,90,0.9964506969010484,False,1
99091,150,1000,0.005,0,1,4,6,250,False,99,91,0.9964506969010484,False,1
99092,150,1000,0.005,0,1,4,6,250,False,99,92,0.9964506969010484,False,1
99093,150,1000,0.005,0,1,4,6,250,False,99,93,0.9964506969010484,False,1
99094,150,1000,0.005,0,1,4,6,250,False,99,94,0.9964506969010484,False,1
99095,150,1000,0.005,0,1,4,6,250,False,99,95,0.9964506969010484,False,1
99096,150,1000,0.005,0,1,4,6,250,False,99,96,0.9964506969010484,False,1
99097,150,1000,0.005,0,1,4,6,250,False,99,97,0.9964506969010484,False,1
99098,150,1000,0.005,0,1,4,6,250,False,99,98,0.9964506969010484,False,1
99099,150,1000,0.005,0,1,4,6,250,False,99,99,0.9964506969010484,False,1
99100,150,1000,0.005,0,1,4,6,250,False,99,100,0.9964506969010484,False,1
99101,150,1000,0.005,0,1,4,6,250,False,99,101,0.9964506969010484,False,1
99102,150,1000,0.005,0,1,4,6,250,False,99,102,0.9964506969010484,False,1
99103,150,1000,0.005,0,1,4,6,250,False,99,103,0.9964506969010484,False,1
99104,150,1000,0.005,0,1,4,6,250,False,99,104,0.9964506969010484,False,1
99105,150,1000,0.005,0,1,4,6,250,False,99,105,0.9964506969010484,False,1
99106,150,1000,0.005,0,1,4,6,250,False,99,106,0.9964506969010484,False,1
99107,150,1000,0.005,0,1,4,6,250,False,99,107,0.9964506969010484,False,1
99108,150,1000,0.005,0,1,4,6,250,False,99,108,0.9964506969010484,False,1
99109,150,1000,0.005,0,1,4,6,250,False,99,109,0.9964506969010484,False,1
99110,150,1000,0.005,0,1,4,6,250,False,99,110,0.9964506969010484,False,1
99111,150,1000,0.005,0,1,4,6,250,False,99,111,0.9964506969010484,False,1
99112,150,1000,0.005,0,1,4,6,250,False,99,112,0.9964506969010484,False,1
99113,150,1000,0.005,0,1,4,6,250,False,99,113,0.9964506969010484,False,1
99114,150,1000,0.005,0,1,4,6,250,False,99,114,0.9964506969010484,False,1
99115,150,1000,0.005,0,1,4,6,250,False,99,115,0.9964506969010484,False,1
99116,150,1000,0.005,0,1,4,6,250,False,99,116,0.9964506969010484,False,1
99117,150,1000,0.005,0,1,4,6,250,False,99,117,0.9964506969010484,False,1
99118,150,1000,0.005,0,1,4,6,250,False,99,118,0.9964506969010484,False,1
99119,150,1000,0.005,0,1,4,6,250,False,99,119,0.9964506969010484,False,1
99120,150,1000,0.005,0,1,4,6,250,False,99,120,0.9964506969010484,False,1
99121,150,1000,0.005,0,1,4,6,250,False,99,121,0.9964506969010484,False,1
99122,150,1000,0.005,0,1,4,6,250,False,99,122,0.9964506969010484,False,1
99123,150,1000,0.005,0,1,4,6,250,False,99,123,0.9964506969010484,False,1
99124,150,1000,0.005,0,1,4,6,250,False,99,124,0.9964506969010484,False,1
99125,150,1000,0.005,0,1,4,6,250,False,99,125,0.9964506969010484,False,1
99126,150,1000,0.005,0,1,4,6,250,False,99,126,0.9964506969010484,False,1
99127,150,1000,0.005,0,1,4,6,250,False,99,127,0.9964506969010484,False,1
99128,150,1000,0.005,0,1,4,6,250,False,99,128,0.9964506969010484,False,1
99129,150,1000,0.005,0,1,4,6,250,False,99,129,0.9964506969010484,False,1
99130,150,1000,0.005,0,1,4,6,250,False,99,130,0.9964506969010484,False,1
99131,150,1000,0.005,0,1,4,6,250,False,99,131,0.9964506969010484,False,1
99132,150,1000,0.005,0,1,4,6,250,False,99,132,0.9964506969010484,False,1
99133,150,1000,0.005,0,1,4,6,250,False,99,133,0.9964506969010484,False,1
99134,150,1000,0.005,0,1,4,6,250,False,99,134,0.9964506969010484,False,1
99135,150,1000,0.005,0,1,4,6,250,False,99,135,0.9964506969010484,False,1
99136,150,1000,0.005,0,1,4,6,250,False,99,136,0.9964506969010484,False,1
99137,150,1000,0.005,0,1,4,6,250,False,99,137,0.9964506969010484,False,1
99138,150,1000,0.005,0,1,4,6,250,False,99,138,0.9964506969010484,False,1
99139,150,1000,0.005,0,1,4,6,250,False,99,139,0.9964506969010484,False,1
99140,150,1000,0.005,0,1,4,6,250,False,99,140,0.9964506969010484,False,1
99141,150,1000,0.005,0,1,4,6,250,False,99,141,0.9964506969010484,False,1
99142,150,1000,0.005,0,1,4,6,250,False,99,142,0.9964506969010484,False,1
99143,150,1000,0.005,0,1,4,6,250,False,99,143,0.9964506969010484,False,1
99144,150,1000,0.005,0,1,4,6,250,False,99,144,0.9964506969010484,False,1
99145,150,1000,0.005,0,1,4,6,250,False,99,145,0.9964506969010484,False,1
99146,150,1000,0.005,0,1,4,6,250,False,99,146,0.9964506969010484,False,1
99147,150,1000,0.005,0,1,4,6,250,False,99,147,0.9964506969010484,False,1
99148,150,1000,0.005,0,1,4,6,250,False,99,148,0.9964506969010484,False,1
99149,150,1000,0.005,0,1,4,6,250,False,99,149,0.9964506969010484,False,1
99150,150,1000,0.005,0,1,4,6,250,False,99,150,0.9964506969010484,False,1
99151,150,1000,0.005,0,1,4,6,250,False,99,151,0.9964506969010484,False,1
99152,150,1000,0.005,0,1,4,6,250,False,99,152,0.9964506969010484,False,1
99153,150,1000,0.005,0,1,4,6,250,False,99,153,0.9964506969010484,False,1
99154,150,1000,0.005,0,1,4,6,250,False,99,154,0.9964506969010484,False,1
99155,150,1000,0.005,0,1,4,6,250,False,99,155,0.9964506969010484,False,1
99156,150,1000,0.005,0,1,4,6,250,False,99,156,0.9964506969010484,False,1
99157,150,1000,0.005,0,1,4,6,250,False,99,157,0.9964506969010484,False,1
99158,150,1000,0.005,0,1,4,6,250,False,99,158,0.9964506969010484,False,1
99159,150,1000,0.005,0,1,4,6,250,False,99,159,0.9964506969010484,False,1
99160,150,1000,0.005,0,1,4,6,250,False,99,160,0.9964506969010484,False,1
99161,150,1000,0.005,0,1,4,6,250,False,99,161,0.9964506969010484,False,1
99162,150,1000,0.005,0,1,4,6,250,False,99,162,0.9964506969010484,False,1
99163,150,1000,0.005,0,1,4,6,250,False,99,163,0.9964506969010484,False,1
99164,150,1000,0.005,0,1,4,6,250,False,99,164,0.9964506969010484,False,1
99165,150,1000,0.005,0,1,4,6,250,False,99,165,0.9964506969010484,False,1
99166,150,1000,0.005,0,1,4,6,250,False,99,166,0.9964506969010484,False,1
99167,150,1000,0.005,0,1,4,6,250,False,99,167,0.9964506969010484,False,1
99168,150,1000,0.005,0,1,4,6,250,False,99,168,0.9964506969010484,False,1
99169,150,1000,0.005,0,1,4,6,250,False,99,169,0.9964506969010484,False,1
99170,150,1000,0.005,0,1,4,6,250,False,99,170,0.9964506969010484,False,1
99171,150,1000,0.005,0,1,4,6,250,False,99,171,0.9964506969010484,False,1
99172,150,1000,0.005,0,1,4,6,250,False,99,172,0.9964506969010484,False,1
99173,150,1000,0.005,0,1,4,6,250,False,99,173,0.9964506969010484,False,1
99174,150,1000,0.005,0,1,4,6,250,False,99,174,0.9964506969010484,False,1
99175,150,1000,0.005,0,1,4,6,250,False,99,175,0.9964506969010484,False,1
99176,150,1000,0.005,0,1,4,6,250,False,99,176,0.9964506969010484,False,1
99177,150,1000,0.005,0,1,4,6,250,False,99,177,0.9964506969010484,False,1
99178,150,1000,0.005,0,1,4,6,250,False,99,178,0.9964506969010484,False,1
99179,150,1000,0.005,0,1,4,6,250,False,99,179,0.9964506969010484,False,1
99180,150,1000,0.005,0,1,4,6,250,False,99,180,0.9964506969010484,False,1
99181,150,1000,0.005,0,1,4,6,250,False,99,181,0.9964506969010484,False,1
99182,150,1000,0.005,0,1,4,6,250,False,99,182,0.9964506969010484,False,1
99183,150,1000,0.005,0,1,4,6,250,False,99,183,0.9964506969010484,False,1
99184,150,1000,0.005,0,1,4,6,250,False,99,184,0.9964506969010484,False,1
99185,150,1000,0.005,0,1,4,6,250,False,99,185,0.9964506969010484,False,1
99186,150,1000,0.005,0,1,4,6,250,False,99,186,0.9964506969010484,False,1
99187,150,1000,0.005,0,1,4,6,250,False,99,187,0.9964506969010484,False,1
99188,150,1000,0.005,0,1,4,6,250,False,99,188,0.9964506969010484,False,1
99189,150,1000,0.005,0,1,4,6,250,False,99,189,0.9964506969010484,False,1
99190,150,1000,0.005,0,1,4,6,250,False,99,190,0.9964506969010484,False,1
99191,150,1000,0.005,0,1,4,6,250,False,99,191,0.9964506969010484,False,1
99192,150,1000,0.005,0,1,4,6,250,False,99,192,0.9964506969010484,False,1
99193,150,1000,0.005,0,1,4,6,250,False,99,193,0.9964506969010484,False,1
99194,150,1000,0.005,0,1,4,6,250,False,99,194,0.9964506969010484,False,1
99195,150,1000,0.005,0,1,4,6,250,False,99,195,0.9964506969010484,False,1
99196,150,1000,0.005,0,1,4,6,250,False,99,196,0.9964506969010484,False,1
99197,150,1000,0.005,0,1,4,6,250,False,99,197,0.9964506969010484,False,1
99198,150,1000,0.005,0,1,4,6,250,False,99,198,0.9964506969010484,False,1
99199,150,1000,0.005,0,1,4,6,250,False,99,199,0.9964506969010484,False,1
99200,150,1000,0.005,0,1,4,6,250,False,99,200,0.9964506969010484,False,1
99201,150,1000,0.005,0,1,4,6,250,False,99,201,0.9964506969010484,False,1
99202,150,1000,0.005,0,1,4,6,250,False,99,202,0.9964506969010484,False,1
99203,150,1000,0.005,0,1,4,6,250,False,99,203,0.9964506969010484,False,1
99204,150,1000,0.005,0,1,4,6,250,False,99,204,0.9964506969010484,False,1
99205,150,1000,0.005,0,1,4,6,250,False,99,205,0.9964506969010484,False,1
99206,150,1000,0.005,0,1,4,6,250,False,99,206,0.9964506969010484,False,1
99207,150,1000,0.005,0,1,4,6,250,False,99,207,0.9964506969010484,False,1
99208,150,1000,0.005,0,1,4,6,250,False,99,208,0.9964506969010484,False,1
99209,150,1000,0.005,0,1,4,6,250,False,99,209,0.9964506969010484,False,1
99210,150,1000,0.005,0,1,4,6,250,False,99,210,0.9964506969010484,False,1
99211,150,1000,0.005,0,1,4,6,250,False,99,211,0.9964506969010484,False,1
99212,150,1000,0.005,0,1,4,6,250,False,99,212,0.9964506969010484,False,1
99213,150,1000,0.005,0,1,4,6,250,False,99,213,0.9964506969010484,False,1
99214,150,1000,0.005,0,1,4,6,250,False,99,214,0.9964506969010484,False,1
99215,150,1000,0.005,0,1,4,6,250,False,99,215,0.9964506969010484,False,1
99216,150,1000,0.005,0,1,4,6,250,False,99,216,0.9964506969010484,False,1
99217,150,1000,0.005,0,1,4,6,250,False,99,217,0.9964506969010484,False,1
99218,150,1000,0.005,0,1,4,6,250,False,99,218,0.9964506969010484,False,1
99219,150,1000,0.005,0,1,4,6,250,False,99,219,0.9964506969010484,False,1
99220,150,1000,0.005,0,1,4,6,250,False,99,220,0.9964506969010484,False,1
99221,150,1000,0.005,0,1,4,6,250,False,99,221,0.9964506969010484,False,1
99222,150,1000,0.005,0,1,4,6,250,False,99,222,0.9964506969010484,False,1
99223,150,1000,0.005,0,1,4,6,250,False,99,223,0.9964506969010484,False,1
99224,150,1000,0.005,0,1,4,6,250,False,99,224,0.9964506969010484,False,1
99225,150,1000,0.005,0,1,4,6,250,False,99,225,0.9964506969010484,False,1
99226,150,1000,0.005,0,1,4,6,250,False,99,226,0.9964506969010484,False,1
99227,150,1000,0.005,0,1,4,6,250,False,99,227,0.9964506969010484,False,1
99228,150,1000,0.005,0,1,4,6,250,False,99,228,0.9964506969010484,False,1
99229,150,1000,0.005,0,1,4,6,250,False,99,229,0.9964506969010484,False,1
99230,150,1000,0.005,0,1,4,6,250,False,99,230,0.9964506969010484,False,1
99231,150,1000,0.005,0,1,4,6,250,False,99,231,0.9964506969010484,False,1
99232,150,1000,0.005,0,1,4,6,250,False,99,232,0.9964506969010484,False,1
99233,150,1000,0.005,0,1,4,6,250,False,99,233,0.6542932335505897,True,0
99234,150,1000,0.005,0,1,4,6,250,False,99,234,0.6542932335505897,False,1
99235,150,1000,0.005,0,1,4,6,250,False,99,235,0.6542932335505897,False,1
99236,150,1000,0.005,0,1,4,6,250,False,99,236,0.6542932335505897,False,0
99237,150,1000,0.005,0,1,4,6,250,False,99,237,0.6542932335505897,False,0
99238,150,1000,0.005,0,1,4,6,250,False,99,238,0.6542932335505897,False,0
99239,150,1000,0.005,0,1,4,6,250,False,99,239,0.6542932335505897,False,1
99240,150,1000,0.005,0,1,4,6,250,False,99,240,0.6542932335505897,False,0
99241,150,1000,0.005,0,1,4,6,250,False,99,241,0.6542932335505897,False,1
99242,150,1000,0.005,0,1,4,6,250,False,99,242,0.6542932335505897,False,1
99243,150,1000,0.005,0,1,4,6,250,False,99,243,0.6542932335505897,False,1
99244,150,1000,0.005,0,1,4,6,250,False,99,244,0.6542932335505897,False,1
99245,150,1000,0.005,0,1,4,6,250,False,99,245,0.6542932335505897,False,0
99246,150,1000,0.005,0,1,4,6,250,False,99,246,0.6542932335505897,False,0
99247,150,1000,0.005,0,1,4,6,250,False,99,247,0.6542932335505897,False,0
99248,150,1000,0.005,0,1,4,6,250,False,99,248,0.6542932335505897,False,0
99249,150,1000,0.005,0,1,4,6,250,False,99,249,0.6542932335505897,False,1
99250,150,1000,0.005,0,1,4,6,250,False,99,250,0.6542932335505897,False,0
99251,150,1000,0.005,0,1,4,6,250,False,99,251,0.6542932335505897,False,1
99252,150,1000,0.005,0,1,4,6,250,False,99,252,0.6542932335505897,False,1
99253,150,1000,0.005,0,1,4,6,250,False,99,253,0.6542932335505897,False,1
99254,150,1000,0.005,0,1,4,6,250,False,99,254,0.6542932335505897,False,1
99255,150,1000,0.005,0,1,4,6,250,False,99,255,0.6542932335505897,False,1
99256,150,1000,0.005,0,1,4,6,250,False,99,256,0.6542932335505897,False,1
99257,150,1000,0.005,0,1,4,6,250,False,99,257,0.6542932335505897,False,1
99258,150,1000,0.005,0,1,4,6,250,False,99,258,0.6542932335505897,False,1
99259,150,1000,0.005,0,1,4,6,250,False,99,259,0.6542932335505897,False,1
99260,150,1000,0.005,0,1,4,6,250,False,99,260,0.6542932335505897,False,0
99261,150,1000,0.005,0,1,4,6,250,False,99,261,0.6542932335505897,False,1
99262,150,1000,0.005,0,1,4,6,250,False,99,262,0.6542932335505897,False,0
99263,150,1000,0.005,0,1,4,6,250,False,99,263,0.6542932335505897,False,1
99264,150,1000,0.005,0,1,4,6,250,False,99,264,0.6542932335505897,False,0
99265,150,1000,0.005,0,1,4,6,250,False,99,265,0.6542932335505897,False,1
99266,150,1000,0.005,0,1,4,6,250,False,99,266,0.6542932335505897,False,0
99267,150,1000,0.005,0,1,4,6,250,False,99,267,0.6542932335505897,False,1
99268,150,1000,0.005,0,1,4,6,250,False,99,268,0.6542932335505897,False,0
99269,150,1000,0.005,0,1,4,6,250,False,99,269,0.6542932335505897,False,1
99270,150,1000,0.005,0,1,4,6,250,False,99,270,0.6542932335505897,False,1
99271,150,1000,0.005,0,1,4,6,250,False,99,271,0.6542932335505897,False,1
99272,150,1000,0.005,0,1,4,6,250,False,99,272,0.6542932335505897,False,1
99273,150,1000,0.005,0,1,4,6,250,False,99,273,0.6542932335505897,False,1
99274,150,1000,0.005,0,1,4,6,250,False,99,274,0.6542932335505897,False,0
99275,150,1000,0.005,0,1,4,6,250,False,99,275,0.6542932335505897,False,1
99276,150,1000,0.005,0,1,4,6,250,False,99,276,0.6542932335505897,False,0
99277,150,1000,0.005,0,1,4,6,250,False,99,277,0.6542932335505897,False,0
99278,150,1000,0.005,0,1,4,6,250,False,99,278,0.6542932335505897,False,1
99279,150,1000,0.005,0,1,4,6,250,False,99,279,0.6542932335505897,False,1
99280,150,1000,0.005,0,1,4,6,250,False,99,280,0.6542932335505897,False,1
99281,150,1000,0.005,0,1,4,6,250,False,99,281,0.6542932335505897,False,1
99282,150,1000,0.005,0,1,4,6,250,False,99,282,0.6542932335505897,False,1
99283,150,1000,0.005,0,1,4,6,250,False,99,283,0.6542932335505897,False,1
99284,150,1000,0.005,0,1,4,6,250,False,99,284,0.6542932335505897,False,1
99285,150,1000,0.005,0,1,4,6,250,False,99,285,0.6542932335505897,False,1
99286,150,1000,0.005,0,1,4,6,250,False,99,286,0.6542932335505897,False,1
99287,150,1000,0.005,0,1,4,6,250,False,99,287,0.6542932335505897,False,0
99288,150,1000,0.005,0,1,4,6,250,False,99,288,0.6542932335505897,False,1
99289,150,1000,0.005,0,1,4,6,250,False,99,289,0.6542932335505897,False,0
99290,150,1000,0.005,0,1,4,6,250,False,99,290,0.6542932335505897,False,1
99291,150,1000,0.005,0,1,4,6,250,False,99,291,0.6542932335505897,False,1
99292,150,1000,0.005,0,1,4,6,250,False,99,292,0.6542932335505897,False,1
99293,150,1000,0.005,0,1,4,6,250,False,99,293,0.6542932335505897,False,0
99294,150,1000,0.005,0,1,4,6,250,False,99,294,0.6542932335505897,False,1
99295,150,1000,0.005,0,1,4,6,250,False,99,295,0.6542932335505897,False,0
99296,150,1000,0.005,0,1,4,6,250,False,99,296,0.6542932335505897,False,1
99297,150,1000,0.005,0,1,4,6,250,False,99,297,0.6542932335505897,False,1
99298,150,1000,0.005,0,1,4,6,250,False,99,298,0.6542932335505897,False,1
99299,150,1000,0.005,0,1,4,6,250,False,99,299,0.6542932335505897,False,0
99300,150,1000,0.005,0,1,4,6,250,False,99,300,0.6542932335505897,False,1
99301,150,1000,0.005,0,1,4,6,250,False,99,301,0.6542932335505897,False,1
99302,150,1000,0.005,0,1,4,6,250,False,99,302,0.6542932335505897,False,1
99303,150,1000,0.005,0,1,4,6,250,False,99,303,0.6542932335505897,False,1
99304,150,1000,0.005,0,1,4,6,250,False,99,304,0.6542932335505897,False,1
99305,150,1000,0.005,0,1,4,6,250,False,99,305,0.6542932335505897,False,1
99306,150,1000,0.005,0,1,4,6,250,False,99,306,0.6542932335505897,False,1
99307,150,1000,0.005,0,1,4,6,250,False,99,307,0.6542932335505897,False,1
99308,150,1000,0.005,0,1,4,6,250,False,99,308,0.6542932335505897,False,0
99309,150,1000,0.005,0,1,4,6,250,False,99,309,0.6542932335505897,False,1
99310,150,1000,0.005,0,1,4,6,250,False,99,310,0.6542932335505897,False,1
99311,150,1000,0.005,0,1,4,6,250,False,99,311,0.6542932335505897,False,1
99312,150,1000,0.005,0,1,4,6,250,False,99,312,0.6542932335505897,False,1
99313,150,1000,0.005,0,1,4,6,250,False,99,313,0.6542932335505897,False,1
99314,150,1000,0.005,0,1,4,6,250,False,99,314,0.6542932335505897,False,1
99315,150,1000,0.005,0,1,4,6,250,False,99,315,0.6542932335505897,False,1
99316,150,1000,0.005,0,1,4,6,250,False,99,316,0.6542932335505897,False,0
99317,150,1000,0.005,0,1,4,6,250,False,99,317,0.6542932335505897,False,1
99318,150,1000,0.005,0,1,4,6,250,False,99,318,0.6542932335505897,False,0
99319,150,1000,0.005,0,1,4,6,250,False,99,319,0.6542932335505897,False,1
99320,150,1000,0.005,0,1,4,6,250,False,99,320,0.6542932335505897,False,1
99321,150,1000,0.005,0,1,4,6,250,False,99,321,0.6542932335505897,False,1
99322,150,1000,0.005,0,1,4,6,250,False,99,322,0.6542932335505897,False,1
99323,150,1000,0.005,0,1,4,6,250,False,99,323,0.6542932335505897,False,1
99324,150,1000,0.005,0,1,4,6,250,False,99,324,0.6542932335505897,False,0
99325,150,1000,0.005,0,1,4,6,250,False,99,325,0.6542932335505897,False,1
99326,150,1000,0.005,0,1,4,6,250,False,99,326,0.6542932335505897,False,0
99327,150,1000,0.005,0,1,4,6,250,False,99,327,0.6542932335505897,False,0
99328,150,1000,0.005,0,1,4,6,250,False,99,328,0.6542932335505897,False,1
99329,150,1000,0.005,0,1,4,6,250,False,99,329,0.6542932335505897,False,1
99330,150,1000,0.005,0,1,4,6,250,False,99,330,0.6542932335505897,False,1
99331,150,1000,0.005,0,1,4,6,250,False,99,331,0.6542932335505897,False,1
99332,150,1000,0.005,0,1,4,6,250,False,99,332,0.6542932335505897,False,0
99333,150,1000,0.005,0,1,4,6,250,False,99,333,0.6542932335505897,False,1
99334,150,1000,0.005,0,1,4,6,250,False,99,334,0.6542932335505897,False,1
99335,150,1000,0.005,0,1,4,6,250,False,99,335,0.6542932335505897,False,1
99336,150,1000,0.005,0,1,4,6,250,False,99,336,0.6542932335505897,False,0
99337,150,1000,0.005,0,1,4,6,250,False,99,337,0.6542932335505897,False,1
99338,150,1000,0.005,0,1,4,6,250,False,99,338,0.6542932335505897,False,1
99339,150,1000,0.005,0,1,4,6,250,False,99,339,0.6542932335505897,False,0
99340,150,1000,0.005,0,1,4,6,250,False,99,340,0.9750794409968574,True,0
99341,150,1000,0.005,0,1,4,6,250,False,99,341,0.9750794409968574,False,1
99342,150,1000,0.005,0,1,4,6,250,False,99,342,0.9750794409968574,False,1
99343,150,1000,0.005,0,1,4,6,250,False,99,343,0.9750794409968574,False,1
99344,150,1000,0.005,0,1,4,6,250,False,99,344,0.9750794409968574,False,1
99345,150,1000,0.005,0,1,4,6,250,False,99,345,0.9750794409968574,False,1
99346,150,1000,0.005,0,1,4,6,250,False,99,346,0.9750794409968574,False,1
99347,150,1000,0.005,0,1,4,6,250,False,99,347,0.9750794409968574,False,1
99348,150,1000,0.005,0,1,4,6,250,False,99,348,0.9750794409968574,False,1
99349,150,1000,0.005,0,1,4,6,250,False,99,349,0.9750794409968574,False,1
99350,150,1000,0.005,0,1,4,6,250,False,99,350,0.9750794409968574,False,1
99351,150,1000,0.005,0,1,4,6,250,False,99,351,0.9750794409968574,False,1
99352,150,1000,0.005,0,1,4,6,250,False,99,352,0.9750794409968574,False,1
99353,150,1000,0.005,0,1,4,6,250,False,99,353,0.9750794409968574,False,1
99354,150,1000,0.005,0,1,4,6,250,False,99,354,0.9750794409968574,False,1
99355,150,1000,0.005,0,1,4,6,250,False,99,355,0.9750794409968574,False,1
99356,150,1000,0.005,0,1,4,6,250,False,99,356,0.9750794409968574,False,1
99357,150,1000,0.005,0,1,4,6,250,False,99,357,0.9750794409968574,False,1
99358,150,1000,0.005,0,1,4,6,250,False,99,358,0.9750794409968574,False,1
99359,150,1000,0.005,0,1,4,6,250,False,99,359,0.9750794409968574,False,1
99360,150,1000,0.005,0,1,4,6,250,False,99,360,0.9750794409968574,False,1
99361,150,1000,0.005,0,1,4,6,250,False,99,361,0.9750794409968574,False,0
99362,150,1000,0.005,0,1,4,6,250,False,99,362,0.9750794409968574,False,1
99363,150,1000,0.005,0,1,4,6,250,False,99,363,0.9750794409968574,False,1
99364,150,1000,0.005,0,1,4,6,250,False,99,364,0.9750794409968574,False,1
99365,150,1000,0.005,0,1,4,6,250,False,99,365,0.9750794409968574,False,1
99366,150,1000,0.005,0,1,4,6,250,False,99,366,0.9750794409968574,False,1
99367,150,1000,0.005,0,1,4,6,250,False,99,367,0.9750794409968574,False,1
99368,150,1000,0.005,0,1,4,6,250,False,99,368,0.9750794409968574,False,1
99369,150,1000,0.005,0,1,4,6,250,False,99,369,0.9750794409968574,False,1
99370,150,1000,0.005,0,1,4,6,250,False,99,370,0.9750794409968574,False,1
99371,150,1000,0.005,0,1,4,6,250,False,99,371,0.9750794409968574,False,1
99372,150,1000,0.005,0,1,4,6,250,False,99,372,0.9750794409968574,False,1
99373,150,1000,0.005,0,1,4,6,250,False,99,373,0.9750794409968574,False,1
99374,150,1000,0.005,0,1,4,6,250,False,99,374,0.9750794409968574,False,1
99375,150,1000,0.005,0,1,4,6,250,False,99,375,0.9750794409968574,False,1
99376,150,1000,0.005,0,1,4,6,250,False,99,376,0.9750794409968574,False,1
99377,150,1000,0.005,0,1,4,6,250,False,99,377,0.9750794409968574,False,1
99378,150,1000,0.005,0,1,4,6,250,False,99,378,0.9750794409968574,False,1
99379,150,1000,0.005,0,1,4,6,250,False,99,379,0.9750794409968574,False,1
99380,150,1000,0.005,0,1,4,6,250,False,99,380,0.9750794409968574,False,1
